t,x,y,z, 
3187800,84176.7133266685,27697.049623153354,0,
3188700,84220.39061545175,27719.642250632234,0,
3189600,84264.07609431862,27742.246452682037,0,
3190500,84307.76976009397,27764.862231321084,0,
3191400,84351.4716096022,27787.489588566776,0,
3192300,84395.18163966724,27810.128526435587,0,
3193200,84438.89984711254,27832.779046943066,0,
3194100,84482.62622876109,27855.44115210384,0,
3195000,84526.36078143539,27878.114843931602,0,
3195900,84570.10350195748,27900.800124439134,0,
3196800,84613.85438714892,27923.496995638285,0,
3197700,84657.61343383083,27946.205459539982,0,
3198600,84701.38063882383,27968.92551815423,0,
3199500,84745.15599894807,27991.657173490097,0,
3200400,84788.93951102324,28014.40042755574,0,
3201300,84832.73117186857,28037.155282358388,0,
3202200,84876.53097830279,28059.921739904337,0,
3203100,84920.3389271442,28082.699802198964,0,
3204000,84964.1550152106,28105.489471246718,0,
3204900,85007.97923931935,28128.29074905112,0,
3205800,85051.81159628731,28151.103637614775,0,
3206700,85095.6520829309,28173.92813893935,0,
3207600,85139.50069606605,28196.764255025595,0,
3208500,85183.35743250826,28219.61198787333,0,
3209400,85227.22228907252,28242.47133948145,0,
3210300,85271.09526257339,28265.342311847926,0,
3211200,85314.97634982494,28288.2249069698,0,
3212100,85358.86554764077,28311.11912684319,0,
3213000,85402.76285283404,28334.024973463285,0,
3213900,85446.66826221743,28356.94244882435,0,
3214800,85490.58177260314,28379.87155491972,0,
3215700,85534.50338080293,28402.812293741805,0,
3216600,85578.43308362809,28425.76466728209,0,
3217500,85622.37087788944,28448.72867753113,0,
3218400,85666.31676039734,28471.704326478557,0,
3219300,85710.27072796169,28494.691616113072,0,
3220200,85754.23277739191,28517.69054842245,0,
3221100,85798.20290549698,28540.701125393545,0,
3222000,85842.1811090854,28563.723349012274,0,
3222900,85886.16738496523,28586.75722126363,0,
3223800,85930.16172994404,28609.802744131677,0,
3224700,85974.16414082896,28632.85991959956,0,
3225600,86018.17461442665,28655.928749649487,0,
3226500,86062.19314754331,28679.009236262744,0,
3227400,86106.21973698467,28702.101381419685,0,
3228300,86150.25437955602,28725.205187099735,0,
3229200,86194.29707206218,28748.320655281394,0,
3230100,86238.34781130751,28771.447787942234,0,
3231000,86282.40659409591,28794.5865870589,0,
3231900,86326.47341723082,28817.737054607107,0,
3232800,86370.54827751522,28840.89919256164,0,
3233700,86414.63117175162,28864.073002896355,0,
3234600,86458.7220967421,28887.258487584186,0,
3235500,86502.82104928826,28910.45564859713,0,
3236400,86546.92802619126,28933.664487906262,0,
3237300,86591.04302425179,28956.885007481724,0,
3238200,86635.16604027008,28980.11720929273,0,
3239100,86679.2970710459,29003.361095307566,0,
3240000,86723.43611337859,29026.61666749359,0,
3240900,86767.583164067,29049.883927817224,0,
3241800,86811.73821990953,29073.16287824397,0,
3242700,86855.90127770415,29096.453520738396,0,
3243600,86900.07233424835,29119.755857264143,0,
3244500,86944.25138633918,29143.069889783917,0,
3245400,86988.43843077321,29166.3956202595,0,
3246300,87032.63346434658,29189.733050651743,0,
3247200,87076.83648385498,29213.082182920567,0,
3248100,87121.04748609362,29236.443019024962,0,
3249000,87165.26646785729,29259.815560922987,0,
3249900,87209.4934259403,29283.199810571772,0,
3250800,87253.7283571365,29306.59576992752,0,
3251700,87297.97125823931,29330.0034409455,0,
3252600,87342.2221260417,29353.42282558005,0,
3253500,87386.48095733617,29376.853925784584,0,
3254400,87430.74774891479,29400.29674351158,0,
3255300,87475.02249756915,29423.751280712582,0,
3256200,87519.30520009041,29447.217539338213,0,
3257100,87563.59585326927,29470.69552133816,0,
3258000,87607.89445389599,29494.185228661176,0,
3258900,87652.20099876037,29517.68666325509,0,
3259800,87696.51548465175,29541.19982706679,0,
3260700,87740.83790835906,29564.724722042247,0,
3261600,87785.16826667072,29588.26135012649,0,
3262500,87829.50655637475,29611.809713263618,0,
3263400,87873.8527742587,29635.369813396803,0,
3264300,87918.20691710968,29658.941652468282,0,
3265200,87962.56898171434,29682.52523241936,0,
3266100,88006.9389648589,29706.120555190417,0,
3267000,88051.3168633291,29729.727622720893,0,
3267900,88095.70267391029,29753.3464369493,0,
3268800,88140.09639338731,29776.97699981322,0,
3269700,88184.4980185446,29800.6193132493,0,
3270600,88228.90754616613,29824.27337919325,0,
3271500,88273.32497303541,29847.93919957986,0,
3272400,88317.75029593555,29871.61677634298,0,
3273300,88362.18351164917,29895.306111415528,0,
3274200,88406.62461695846,29919.00720672949,0,
3275100,88451.07360864518,29942.720064215922,0,
3276000,88495.53048349063,29966.444685804945,0,
3276900,88539.99523827566,29990.18107342575,0,
3277800,88584.46786978068,30013.92922900659,0,
3278700,88628.94837478567,30037.689154474792,0,
3279600,88673.43675007015,30061.460851756747,0,
3280500,88717.9329924132,30085.24432277791,0,
3281400,88762.43709859347,30109.03956946281,0,
3282300,88806.94906538914,30132.846593735034,0,
3283200,88851.46888957798,30156.66539751724,0,
3284100,88895.9965679373,30180.495982731158,0,
3285000,88940.53209724397,30204.338351297578,0,
3285900,88985.07547427442,30228.192505136358,0,
3286800,89029.62669580463,30252.058446166422,0,
3287700,89074.18575861015,30275.936176305764,0,
3288600,89118.75265946609,30299.825697471442,0,
3289500,89163.3273951471,30323.72701157958,0,
3290400,89207.90996242744,30347.640120545366,0,
3291300,89252.50035808087,30371.565026283057,0,
3292200,89297.09857888074,30395.501730705975,0,
3293100,89341.70462159997,30419.45023572651,0,
3294000,89386.31848301103,30443.41054325611,0,
3294900,89430.94015988594,30467.382655205296,0,
3295800,89475.5696489963,30491.366573483658,0,
3296700,89520.20694711327,30515.362299999844,0,
3297600,89564.85205100756,30539.36983666157,0,
3298500,89609.50495744945,30563.38918537562,0,
3299400,89654.16566320878,30587.42034804784,0,
3300300,89698.83416505497,30611.463326583136,0,
3301200,89743.51045975697,30635.518122885493,0,
3302100,89788.19454408334,30659.58473885795,0,
3303000,89832.88641480215,30683.663176402613,0,
3303900,89877.58606868109,30707.75343742066,0,
3304800,89922.29350248737,30731.855523812323,0,
3305700,89967.0087129878,30755.969437476906,0,
3306600,90011.73169694871,30780.095180312775,0,
3307500,90056.46245113605,30804.232754217363,0,
3308400,90101.20097231529,30828.382161087164,0,
3309300,90145.9472572515,30852.543402817737,0,
3310200,90190.70130270928,30876.71648130371,0,
3311100,90235.46310545283,30900.901398438768,0,
3312000,90280.23266224591,30925.098156115666,0,
3312900,90325.00996985183,30949.306756226222,0,
3313800,90369.7950250335,30973.527200661316,0,
3314700,90414.58782455337,30997.75949131089,0,
3315600,90459.38836517346,31022.00363006396,0,
3316500,90504.19664365539,31046.25961880859,0,
3317400,90549.01265676031,31070.527459431927,0,
3318300,90593.83640124896,31094.807153820166,0,
3319200,90638.66787388164,31119.09870385857,0,
3320100,90683.50707141822,31143.402111431467,0,
3321000,90728.35399061815,31167.717378422247,0,
3321900,90773.20862824045,31192.044506713362,0,
3322800,90818.07098104368,31216.383498186333,0,
3323700,90862.941045786,31240.73435472174,0,
3324600,90907.81881922515,31265.097078199222,0,
3325500,90952.70429811842,31289.47167049749,0,
3326400,90997.59747922268,31313.85813349431,0,
3327300,91042.49835929438,31338.256469066513,0,
3328200,91087.40693508953,31362.666679089998,0,
3329100,91132.32320336372,31387.088765439723,0,
3330000,91177.24716087211,31411.52272998971,0,
3330900,91222.17880436944,31435.968574613038,0,
3331800,91267.11813061,31460.426301181855,0,
3332700,91312.0651363477,31484.895911567368,0,
3333600,91357.01981833596,31509.377407639848,0,
3334500,91401.98217332784,31533.870791268626,0,
3335400,91446.95219807592,31558.376064322096,0,
3336300,91491.92988933239,31582.893228667715,0,
3337200,91536.915243849,31607.422286172005,0,
3338100,91581.90825837708,31631.96323870054,0,
3339000,91626.90892966755,31656.516088117965,0,
3339900,91671.91725447089,31681.080836287983,0,
3340800,91716.93322953714,31705.657485073363,0,
3341700,91761.95685161596,31730.24603633593,0,
3342600,91806.98811745657,31754.846491936576,0,
3343500,91852.02702380774,31779.458853735247,0,
3344400,91897.07356741784,31804.083123590957,0,
3345300,91942.12774503484,31828.71930336178,0,
3346200,91987.18955340625,31853.36739490485,0,
3347100,92032.25898927917,31878.02740007636,0,
3348000,92077.3360494003,31902.69932073157,0,
3348900,92122.42073051589,31927.3831587248,0,
3349800,92167.5130293718,31952.07891590942,0,
3350700,92212.61294271343,31976.786594137877,0,
3351600,92257.72046728579,32001.50619526167,0,
3352500,92302.83559983346,32026.23772113136,0,
3353400,92347.9583371006,32050.98117359657,0,
3354300,92393.08867583096,32075.73655450598,0,
3355200,92438.22661276787,32100.503865707335,0,
3356100,92483.37214465423,32125.283109047436,0,
3357000,92528.52526823254,32150.074286372146,0,
3357900,92573.68598024486,32174.87739952639,0,
3358800,92618.85427743285,32199.692450354152,0,
3359700,92664.03015653774,32224.519440698474,0,
3360600,92709.21361430036,32249.35837240146,0,
3361500,92754.4046474611,32274.209247304276,0,
3362400,92799.60325275995,32299.072067247143,0,
3363300,92844.80942693648,32323.94683406935,0,
3364200,92890.02316672985,32348.833549609237,0,
3365100,92935.2444688788,32373.732215704207,0,
3366000,92980.47333012165,32398.642834190727,0,
3366900,93025.70974719632,32423.565406904316,0,
3367800,93070.9537168403,32448.499935679556,0,
3368700,93116.20523579068,32473.44642235009,0,
3369600,93161.46430078411,32498.404868748617,0,
3370500,93206.73090855684,32523.375276706898,0,
3371400,93252.00505584473,32548.35764805575,0,
3372300,93297.28673938318,32573.35198462505,0,
3373200,93342.57595590723,32598.358288243737,0,
3374100,93387.87270215148,32623.376560739805,0,
3375000,93433.17697485011,32648.40680394031,0,
3375900,93478.4887707369,32673.449019671367,0,
3376800,93523.80808654522,32698.503209758146,0,
3377700,93569.13491900802,32723.56937602488,0,
3378600,93614.46926485785,32748.647520294857,0,
3379500,93659.81112082684,32773.73764439042,0,
3380400,93705.16048364672,32798.83975013298,0,
3381300,93750.51735004879,32823.953839343005,0,
3382200,93795.88171676395,32849.07991384002,0,
3383100,93841.25358052271,32874.217975442596,0,
3384000,93886.63293805515,32899.36802596838,0,
3384900,93932.01978609094,32924.530067234075,0,
3385800,93977.41412135935,32949.70410105543,0,
3386700,94022.81594058924,32974.890129247266,0,
3387600,94068.22524050904,33000.088153623445,0,
3388500,94113.64201784681,33025.2981759969,0,
3389400,94159.06626933019,33050.52019817961,0,
3390300,94204.4979916864,33075.754221982635,0,
3391200,94249.93718164226,33101.00024921607,0,
3392100,94295.38383592419,33126.25828168908,0,
3393000,94340.83795125819,33151.52832120987,0,
3393900,94386.29952436987,33176.81036958573,0,
3394800,94431.76855198442,33202.10442862297,0,
3395700,94477.24503082664,33227.410500127,0,
3396600,94522.72895762092,33252.72858590225,0,
3397500,94568.22032909121,33278.05868775224,0,
3398400,94613.71914196112,33303.40080747951,0,
3399300,94659.22539295381,33328.754946885696,0,
3400200,94704.73907879206,33354.12110777146,0,
3401100,94750.26019619823,33379.49929193654,0,
3402000,94795.78874189428,33404.88950117972,0,
3402900,94841.32471260178,33430.29173729885,0,
3403800,94886.86810504187,33455.70600209083,0,
3404700,94932.4189159353,33481.132297351614,0,
3405600,94977.97714200243,33506.570624876214,0,
3406500,95023.54277996322,33532.02098645871,0,
3407400,95069.11582653719,33557.48338389222,0,
3408300,95114.69627844352,33582.957818968935,0,
3409200,95160.28413240094,33608.44429348009,0,
3410100,95205.87938512779,33633.94280921598,0,
3411000,95251.48203334202,33659.45336796596,0,
3411900,95297.09207376119,33684.975971518434,0,
3412800,95342.70950310244,33710.51062166087,0,
3413700,95388.3343180825,33736.05732017978,0,
3414600,95433.96651541773,33761.61606886075,0,
3415500,95479.60609182408,33787.186869488396,0,
3416400,95525.2530440171,33812.76972384641,0,
3417300,95570.90736871192,33838.36463371754,0,
3418200,95616.56906262333,33863.971600883575,0,
3419100,95662.23812246566,33889.59062712538,0,
3420000,95707.91454495287,33915.22171422285,0,
3420900,95753.59832679853,33940.86486395495,0,
3421800,95799.2894647158,33966.520078099704,0,
3422700,95844.98795541744,33992.18735843418,0,
3423600,95890.69379561584,34017.866706734516,0,
